Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
54905,22453;40180,27956;37028,9914;41307,91287;42899,55212;42240,64555;36363,12046;32432,17035;38637,63222;43194,91676;50065,04534;57959,8943
53652,97452;41067,51723;35943,69241;41989,02903;48495,85249;45819,22474;42393,50573;37285,92324;40181,01115;46523,85845;63387,36303;73084,334
60476,54407;44990,92223;38969,85036;40147,11245;45120,73891;42586,44442;33490,5653;30842,36612;37219,43308;45212,36072;51670,33083;60558,19671
60800,92822;44304,30844;39204,2027;42914,02934;44774,26753;38088,90096;33100,06808;30187,88818;37210,95671;41557,70493;46648,59978;50925,88934
47957,3556;38650,73076;35514,6989;33071,91868;37529,69573;36405,13413;29535,55182;29394,43943;34838,34084;44517,9649;55196,22324;57786,57476
48360,88678;43462,41524;38755,16879;40625,74384;40861,8244;39253,84987;32226,1049;29477,41365;34608,48756;42624,12098;53496,50413;61396,30958
55448,64956;42308,22603;38384,10494;42336,09574;39912,39704;35162,18383;31864,25325;30985,36978;36194,04782;42188,0914;47226,71923;50010,25755
41177,26315;32091,06103;28311,55844;29008,91879;32484,11423;30825,27206;28618,70053;29907,42713;34389,45535;37652,62767;45373,32303;46940,48317
38924,12777;33237,05239;32050,75107;34437,04171;36451,0519;32496,11622;29431,87993;32384,54644;35918,78871;40077,38291;46451,02621;45090,9806
35864,21584;27788,18458;26356,61698;27851,81813;27815,05528;27032,59792;25117,92004;27868,20829;34643,16267;44267,66962;49611,87721;52284,15862
44108,85115;37353,84227;33104,86481;36469,87984;33542,17336;27690,372;27634,69336;27797,46223;34136,52527;38681,76771;44164,08515;41986,24301
31856,71471;27873,01606;26237,28838;28531,49509;29001,23615;26603,74804;24841,21001;26479,86285;30560,83735;32947,88206;36652,34387;41916,52049
33467,3094;32442,49085;30400,82868;34624,88953;33897,2166;31668,40839;26761,29091;28926,1988;31847,55961;36023,17394;41908,1685;41832,7801
31502,04437;26486,46168;27737,12309;28265,75043;30007,21424;27794,41111;26931,12123;29906,50712;33745,22431;38431,86255;44649,8023;47010,60919
36090,64578;31760,96702;30705,22135;30944,46357;33921,41233;33177,52539;33086,7146;31594,33806;36022,14783;40605,08335;47866,1479;49756,56131
38542,33005;33191,24608;33826,52786;36557,80119;38392,13783;36236,13087;28470,47351;28165,33398;33768,22682;38396,11248;43055,19478;47103,87546
46336,0841;42358,74486;39367,89809;43260,21271;44309,24106;37041,13171;26195,22016;28516,25247;34480,73944;40497,89829;48234,5518;52000,33226
51448,04498;37693,12765;36786,77064;42090,06453;41044,49021;37453,4302;31754,67949;30307,8568;37400,84626;48445,31099;57900,49111;62688,40852
56390,02631;40386,51662;37123,35878;41194,62714;38646,16939;33846,77138;26911,82041;31934,67759;34045,76341;44100,26564;51867,44592;50825,91179
43916,51747;35743,16176;34910,5215;34780,82336;35859,4075;33527,32902;33170,84267;36837,40994;41521,04046;49396,62668;50037,73091;49572,70183
44136,43907;34409,49089;35034,68226;37956,44228;37968,98368;34973,43361;34777,67187;34888,26305;41641,26867;50549,68509;54204,15046;49350,51064
48769,42303;40822,37788;38842,3569;38995,95738;39465,07619;33303,44183;29893,26537;31349,8411;37746,33805;45552,61332;49541,06342;48169,82486
41259,64857;32880,58095;31160,41952;34405,83421;34948,1881;30303,90001;29710,25062;32160,4842;34169,36998;40709,98936;44681,20371;43092,50388
38428,5729;36039,84354;36856,94659;41740,84277;43346,36857;39672,65599;33157,93687;32033,52792;39910,69318;42841,2719;44176,94339;44511,27918
41431,13855;37025,11931;37099,35326;38152,78385;37819,54714;34990,61836;29968,84611;28485,48341;32417,43744;39195,39843;46875,95767;47767,87389
38226,71709;32851,49477;31694,1774;32245,58149;30486,96925;30757,05689;30724,364;33141,29325;37089,16381;45378,69632;43030,71907;39388,69785
30191,01811;26601,90567;26820,89624;29816,75213;31369,72678;29468,08114;26456,14741;31517,64201;36113,23297;45434,72592;47999,80997;44865,62715
31738,99049;27035,48756;25110,21174;29205,85966;30702,37526;28537,6196;27276,6589;27135,78029;36191,14321;43966,34386;51345,13955;55360,92155
41418,67575;34387,87733;30711,00235;31021,00501;32471,68434;27844,81515;26264,12557;30576,96674;37667,63376;46590,53839;52376,80236;53094,11514
44075,91374;33397,09705;29490,70566;32706,65747;32968,71269;28697,45206;26633,59205;28560,72772;32210,89472;37698,86452;43773,18807;47985,5558
45494,73765;41141,56098;35985,30285;37682,00493;38309,64751;35156,14648;32751,0948;34418,4874;36125,32098;41009,03177;47656,07042;56132,76687
53054,12965;43566,58932;36250,79257;36711,88375;41277,85272;41058,53901;30269,03604;30304,01302;35301,3647;44315,46486;51074,26762;56247,94645
52298,96845;42693,65951;37160,93799;35914,44506;36807,79903;30739,64688;27020,22425;28679,69276;34116,79648;44310,54022;49749,24104;52926,10167
45417,69092;38667,34706;33392,43425;38829,95987;41652,47751;37741,56356;31400,2878;30687,69009;35211,65374;41439,94323;49143,91602;57896,92607
57337,46448;42623,64652;34785,33664;37883,4655;40716,79637;38314,53182;30506,85836;27530,78253;33163,34329;42438,41955;48162,85472;54859,96399
54840,7795;41408,11857;38629,45624;41610,42626;42869,87695;39543,58142;35583,25001;31155,26392;39793,6504;47321,36248;49478,76991;52580,20648
49869,39429;40536,0843;37150,20595;40669,50654;45497,04094;39872,17325;33970,52572;33339,15167;42867,94457;49425,51457;54963,21334;60987,80657
54675,52711;36602,00447;30507,9412;36302,70865;37856,50126;33382,95152;28233,96482;27398,42024;34660,16833;42587,77786;50279,76857;55317,60448
44768,66641;34412,5792;34327,64792;37149,55633;37422,14085;32636,3251;30298,12796;30489,49709;37991,53556;46868,75984;55591,412;68468,30671
62332,72402;47460,70235;40640,39169;41270,17366;41251,61327;36791,90882;34529,44577;32889,56615;38248,02229;44527,64129;52186,71812;60215,28949
60732,99459;47574,2455;42380,60979;48876,35695;50953,7249;42722,03351;38778,22316;34765,02784;40896,13994;48200,83392;56148,74588;60850,07455
51587,70848;35888,7387;32812,73568;35765,87904;38243,38592;36229,79261;32463,36306;30893,84389;38557,84336;49374,60476;62790,10335;71165,21052
61443,88039;42139,90422;38180,63097;46197,0481;56865,92992;55580,05807;41634,83854;36900,81095;39591,99902;45751,943;52866,00855;54531,66355
45814,14759;38608,29418;37674,65129;38604,21765;40362,60106;39140,25757;35823,77597;34799,18281;39697,16096;45456,68396;54311,71097;53975,54666
45028,86149;33719,44086;32011,74061;36991,97235;38595,2609;34675,95634;27636,80962;24462,19279;33261,19995;39044,09358;45301,23069;43229,53386
40798,54193;32698,86723;32945,71526;34121,3123;33820,99928;29958,83349;30246,44308;27899,55859;35035,35939;42778,71073;47974,85602;49645,20127
48647,7186;42204,10979;39895,41921;37768,69385;34981,97768;29126,21635;25028,73368;26176,17912;32500,23841;41868,35985;47045,14627;46248,34684
43168,61613;30776,77283;33494,8064;34721,31262;35014,04422;35605,93293;33578,89724;32376,50945;36814,22794;47684,87191;56104,73384;57513,49752
55730,20808;40250,22464;35894,14487;42921,85054;46995,15958;46772,12994;43456,58694;35282,41762;37808,18007;44965,93671;49655,28986;49355,70492
43444,69282;32570,74596;29318,44693;34076,0597;37311,87472;34841,7195;28183,18548;29364,9557;35339,82899;42108,47517;53356,26085;57123,96677
50010,94505;44194,67366;40117,1963;44873,67762;45428,16457;36771,13965;31138,40498;28696,63544;33449,3399;39286,88747;50641,02686;50797,26892
38146,08537;29705,21161;29679,24811;31991,46906;33485,20516;30794,83908;27269,00832;28489,27949;36578,49627;40598,78386;45079,48948;46882,37221
41293,67442;33012,94511;30181,58364;34587,55385;35111,40592;32907,03816;29716,96329;30825,21667;36465,21602;39127,44008;49227,17429;52150,47279
44217,56405;34869,37627;31795,31848;33405,82057;30709,54505;25426,47479;23895,80243;26798,74071;32665,33935;37101,26209;47611,30938;54453,04393
47215,28546;37204,12735;33323,45089;34133,29027;34793,11206;33083,3323;30789,9158;29314,63832;36615,73483;41371,45236;49028,76056;59553,62048
54809,63056;42524,24049;35610,83792;42823,86787;45386,81;45205,02837;37679,32455;34849,194;39197,99213;44602,88242;54879,82465;64041,75099
52368,81528;33740,55785;29023,21986;26848,64204;25805,56182;26618,21694;21584,44926;24061,19954;31298,61254;36600,67717;48509,19841;54770,40317
44165,51954;34354,33269;33309,36448;37127,07116;38693,41047;34908,77089;28576,64392;30664,404;38241,42692;43950,97669;56852,31566;73381,74525
58998,99985;41683,52221;33268,56499;35095,63161;36810,46546;32249,97986;26828,25688;30505,92606;36674,40042;45026,20624;55951,13996;64653,53698
55634,81283;44848,86665;38081,81517;36536,85542;35404,03902;29485,89744;25165,501;27684,4578;32419,15635;38061,01079;47470,50321;59955,99228
54155,17218;41718,69408;37475,43488;36612,85679;36808,81971;31448,22196;29788,5504;29961,80578;35417,19946;37480,82515;46897,81957;53270,86588
51456,84744;40531,9916;32388,41291;36536,18642;38601,51664;37885,9056;34958,13605;30535,29007;34936,01678;42617,75953;51837,65847;64350,55754
70568,29772;51755,94456;38600,6772;42845,94184;47428,93252;45600,27235;40899,63455;37593,0313;43605,41996;51754,68309;60551,89276;67196,89644
71443,4003;57016,35539;45005,47916;48545,82771;48388,6802;38997,42722;28448,90373;28093,46421;32340,34259;36750,53726;44075,209;48379,00753
52268,00345;39508,34688;32966,79827;33792,02528;38048,8885;33923,48816;28334,83334;26775,66078;33089,28287;42470,0177;52928,62222;63794,24806
66733,36564;52374,45155;41539,34238;43072,03945;48742,14559;44269,86278;37837,20682;33568,85072;37135,03863;47176,401;56919,75373;59333,69066
54984,76527;44034,61502;38709,01569;41436,11096;40214,97843;33995,54472;27919,20782;28581,35419;33467,45583;49329,13398;61235,15406;72168,54855
71320,92478;47202,41134;43785,06652;46788,15888;48528,91416;44753,82887;39004,5634;38852,85501;42863,82542;53928,84476;72507,68143;83969,21135
74793,94709;55806,33526;47733,66999;54001,92893;59008,55476;49326,14131;38518,24941;34102,17113;36591,51697;46549,58709;54556,17116;63531,65594
55768,54599;44102,35924;38655,96475;40953,65341;40922,65789;35674,44688;29189,6003;28326,87325;35541,92201;45739,36877;57655,61119;67817,16866
65809,08535;48462,45882;41007,25072;42926,71697;46818,63307;40190,0706;30379,25892;27355,25403;32220,85981;44591,539;54828,58102;62793,64738
56009,9372;39791,87039;39426,46993;39310,40925;38343,50133;35026,84063;32196,28559;30413,76312;34113,73265;40558,13316;50471,51966;52817,8739
50734,21484;42095,02474;37542,74523;46575,25947;49391,64619;50098,26583;39491,47489;36090,18952;41160,94978;50096,49358;60579,68972;64284,80786
62608,97204;42414,5756;39390,48136;44360,90834;45621,29485;42860,21908;37988,06875;37720,82956;43723,53957;48043,87917;51729,72318;53657,08379
52536,80458;40102,35853;37422,43263;37519,54203;35866,35249;31905,33284;27892,66121;31495,59332;36775,16659;40163,95156;46415,5468;47519,60733
50570,63316;42087,5004;37732,53239;39420,20454;43860,16538;39750,85464;29640,77202;27901,41533;36609,89849;41558,79212;46697,47593;52149,93049
64285,83017;50041,49916;43830,79435;49037,24353;46813,30213;39660,06174;36741,07786;39301,77869;41950,45544;44721,49273;51188,99384;54391,34808
65128,10979;45688,91871;36838,43731;40608,28111;37296,24223;32431,97669;30750,13738;27756,03151;31820,79957;34231,81228;46085,36589;54498,6158
61687,14592;44340,83544;37618,99958;40138,84727;41285,46411;38858,43546;29064,79298;28140,70061;34684,00275;40351,64696;51431,90777;54091,09963
56822,63603;46879,84716;38229,16147;39148,50574;41342,60956;36731,46769;30586,53171;29752,27676;38849,47011;45491,87199;51137,77094;57189,25059
49789,05513;39084,29851;38421,36026;39652,83811;37171,53736;31139,31161;30025,46778;33815,92593;40645,49685;48359,61215;59312,50186;59216,20906
46133,86185;36835,44269;33607,10565;31296,4232;31230,35858;28881,15502;29922,15988;33114,43612;37827,26735;42549,04377;54088,12733;61995,42333
51662,17737;41395,77827;45134,78751;50208,99844;48366,82299;40705,79371;34286,9753;28140,39187;30512,65241;36227,31167;46111,68592;51017,56483
45232,32076;39024,22136;36848,88476;35997,45929;36215,8675;33037,5744;26449,60825;28824,05894;35987,99727;41116,79875;48389,29034;52614,01839
45844,82192;39250,17936;42717,92401;40918,27637;42708,91368;37416,42641;32831,53517;33373,7699;41042,67702;46516,03273;51341,80309;57252,96167
47856,77269;36206,06999;31800,11715;37073,78887;41895,57426;38267,63082;32158,47518;32603,7146;38824,69369;45828,17302;50662,78689;55241,16269
37789,04956;27399,49303;29284,68915;34113,18839;39513,54149;36498,28115;29073,70994;31132,60221;34123,60334;38261,55674;45740,8905;52282,1118
39653,52061;34536,05908;30753,51551;33839,24329;37785,91834;36986,30031;32582,52875;28636,57268;32382,9005;35509,40726;43369,00572;47345,37568
34228,6283;26811,50781;28533,36133;34830,86185;41098,20483;41978,17514;38939,08944;38909,05778;41117,02943;44832,60533;53681,07664;60733,4503
42747,20011;31852,03431;30689,02531;33093,75258;35190,39097;34529,52992;31102,08595;31860,96789;36969,7986;42043,13229;45651,28753;48002,59805
38261,90875;31359,47791;29052,95466;32710,35806;32853,25683;31187,23921;27427,16311;30407,02151;34984,2457;42202,10839;52923,72824;60440,52856
43249,92817;31061,78838;27912,72181;31561,00616;34939,34467;36273,18606;35134,62802;37123,72383;39144,56701;48323,73421;60576,25568;62944,0042
52299,68779;46934,24215;40930,84352;42016,36322;43880,0602;40653,40971;36994,75901;37092,46745;41209,94911;48526,30153;57256,44515;66056,2831
51981,06042;35594,01164;32176,97571;32329,431;33172,96514;29458,62283;24885,06857;27066,07267;32835,44496;38639,71806;42879,97954;40716,92559
35419,9932;30974,7054;29906,77503;34795,93273;35172,03884;30757,95492;28499,20718;29374,53666;34551,05605;38658,15293;46375,58623;49301,23947
38939,39436;33444,72538;31739,57599;34133,41148;32084,20259;28656,20755;27957,996;27682,31267;32583,9199;37528,17039;48762,24908;53538,28071
50720,95274;45952,01808;36355,37695;39060,15132;40242,34123;35778,1449;30395,53025;28280,83197;32462,56871;36130,56709;43602,68082;52874,4353
49146,69621;36823,60313;33979,41709;33845,02552;35815,33039;32021,08039;29829,54081;29012,01128;31419,3847;38363,10248;49141,13692;60120,10637
57777,24228;43974,79348;38982,50608;42446,52721;45094,14917;40916,4565;33303,34945;31536,68617;32867,18919;38945,83556;50545,23636;58236,01699
50935,3696;37751,77705;32812,89574;34684,42099;35188,28842;36227,07022;31662,89997;30930,25895;37268,66411;41955,43663;52943,53861;61354,67961
51942,09092;45476,82795;39083,26721;37652,25811;41217,48481;43534,44932;39367,49581;38538,44117;40525,20192;42511,83814;46718,66569;46863,26423
40452,20545;39002,86355;32982,50668;33929,43954;35907,73999;32975,36006;27273,72261;27183,38965;33641,30207;38619,43161;46904,03134;54741,30978
47379,44268;37135,40853;33123,38852;33194,30699;35857,75889;35122,33981;30610,84001;33815,51451;37141,69162;45372,62799;53281,67756;58302,53236
47430,92179;38528,82075;30194,08418;34609,04893;36795,00293;34774,2866;30448,90759;32711,40618;33452,71295;37909,09467;45095,3665;50858,49513
42728,36807;35294,45751;31321,73114;35282,86423;40389,30718;40706,3405;34125,58476;31989,98082;35873,94532;44424,97192;52192,83241;53992,19989
39038,29897;37012,5804;35040,19313;37198,84841;38915,21559;36352,89212;32061,91762;29970,83806;35121,23942;41030,35184;48601,01195;53201,39223
42334,40165;34592,99117;31378,95667;32115,81061;34128,87676;31420,70152;28733,95791;28286,39929;32775,21081;41323,78886;50574,64772;57579,82675
50390,11517;45722,18469;42053,77138;48977,63086;49026,88358;42329,53243;32813,99877;31327,59883;37554,26074;50551,77031;57756,01516;63246,77829
49270,06924;38104,2238;33179,25465;37284,45224;41188,60504;37765,10611;31856,33788;30697,32692;36245,44042;46126,63953;52130,81662;59586,37509
53816,86269;41900,54212;37069,00665;44071,53551;46588,45191;39081,85856;33187,44552;31311,49794;36089,71593;46842,87213;58753,39937;66539,18222
55767,89467;38835,47242;33437,5804;37119,572;35879,93511;29551,29597;26253,09705;24648,63526;32159,88762;40226,19467;45900,8966;48618,27519
43550,61631;35420,66322;29516,57836;30611,57294;31228,60523;28744,00279;24725,0745;23456,74725;29538,53362;36140,37005;45344,12378;58168,96271
52767,78992;41332,10478;38379,46162;41119,61723;39512,59018;37926,70887;31337,37922;29086,37379;37509,82267;47078,55679;57259,42468;61420,11032
58959,44245;44031,22763;39687,70757;41804,16827;42208,90587;36399,24833;32036,54032;33466,73561;40921,31513;53090,36548;60071,86507;60969,46577
58469,17958;51532,68457;44670,0891;46517,02296;46189,14187;41594,50848;31272,18558;31909,46064;40141,33835;46540,46632;54966,4048;60986,90886
57640,6404;46690,36815;42584,41723;47146,85382;50266,21125;43650,8472;36509,44342;32875,78136;40698,82076;45008,10323;50221,50193;49069,75066
47569,74559;38209,61139;32193,45024;33536,90755;31156,75298;27618,98572;27924,75859;31200,49667;39125,39678;45797,45854;52858,96061;54669,49775
49379,28874;44485,90998;39014,40666;42220,00813;46853,8917;44006,06184;40880,52169;38410,97767;42178,85975;52515,32074;60891,09139;63026,07796
51481,7554;35821,5948;29379,50185;30080,70773;32386,94819;30048,05391;27168,98327;29524,469;35568,98841;43002,99392;54623,21341;61147,22286
51272,84911;38829,59189;32300,86154;34783,12477;33888,72656;28114,69155;23904,56227;26603,5194;31809,80519;37045,403;43996,60836;47415,50341
44217,40554;33854,91224;29572,16057;31277,6368;33154,95873;31525,05589;30409,90664;33369,17;33451,65536;38213,32037;45907,37553;46517,89176
34179,51467;26140,96804;23572,4595;26462,97192;28752,86136;25022,6882;24755,15174;26457,29137;32533,0906;42381,02631;51803,70683;54729,02502
41477,50399;29373,20472;23570,94868;25645,33146;26350,66636;23306,97513;21870,34448;26207,23232;33495,01589;42054,70702;52822,39638;52105,26585
38298,02409;30473,18043;29596,2244;35167,66077;39819,98353;32183,39772;28564,14756;28300,23061;33681,07069;39015,59617;50481,32255;54356,99449
36357,7474;29624,35152;30368,66475;32694,67992;38512,49011;35048,86745;31549,38287;29038,45658;31889,55282;37923,78776;44365,41136;46046,82765
32790,39177;28641,52658;26768,93603;30286,41162;31542,15393;29514,72782;27660,27636;27723,853;33428,03756;38817,15458;45928,58519;50893,46189
41639,66924;34121,42135;29433,32949;35149,18278;39857,5066;37981,39686;33976,12972;35388,08748;34852,54879;39094,42209;45002,09979;49202,37243
38336,19333;31615,54749;27484,47785;29920,10554;31485,53713;28863,70412;24740,78991;24077,65864;29094,41325;35241,60168;44251,79805;52039,21613
40485,60126;35536,72607;34364,20255;40227,04887;45988,26781;39268,34796;28059,2057;26950,06847;33129,67516;40620,86674;51958,42699;55588,70672
44979,31104;32759,37087;31397,57507;32578,41624;35080,95133;28145,41643;24294,10312;23824,82209;30145,32477;35251,35048;43016,22838;43157,75367
32847,598;27869,13661;25139,81305;27941,97013;26572,11708;22673,31127;23310,44818;25493,31677;31648,13586;37078,09636;44366,90579;47011,97922
35225,18875;29534,62649;27569,70225;28818,43292;31580,7726;30937,07826;26727,96736;26698,14448;29981,60963;37735,63502;47066,71588;45479,86018
30902,41501;28061,02324;26956,02749;30086,45306;36371,22159;34896,68976;27270,57627;25658,53206;30632,73007;35172,65961;41923,73314;42558,66892
26942,67445;21487,55223;21577,29887;22218,82658;24871,64559;22363,09653;23482,21333;25492,23958;30319,18154;35118,86419;42874,19709;45601,62406
33093,2019;26794,46289;26895,45228;30550,37303;29513,77155;25106,01813;24070,11428;29130,56212;32417,31533;39176,09305;48534,96745;53529,44053
37725,0293;31209,31005;28078,25711;31011,20577;31210,90223;27223,89795;25651,26546;26962,32112;29370,74441;35166,77174;44528,01728;46617,48174
30872,08817;28705,78622;31369,54939;31014,37888;35602,40078;30556,46294;25463,4376;26399,93248;31789,82835;37593,88236;41865,05598;47776,23354
36835,66858;28286,00028;27257,62182;33185,26849;39245,70699;36995,87147;32715,17156;32984,07229;34317,77966;41038,77457;50738,29116;56692,39792
44220,30578;37444,30917;40197,65357;41645,87317;41604,60423;36781,82409;33781,45558;35380,38617;38517,56669;45526,42645;56672,40073;65157,12914
51367,07216;38633,51519;37456,08946;42073,65856;46729,05503;42074,10976;36005,21799;33630,48922;36594,33214;43786,46626;52205,21385;53457,5734
43602,02946;33723,33717;34145,49969;34451,49971;34196,47252;33533,66993;28522,41919;28478,91613;32867,32008;37934,97308;46178,33343;47318,74269
38255,32736;30304,04612;29918,72465;31744,16272;35068,34972;35147,09223;28855,06026;27756,99448;34377,50691;40086,8498;52538,9591;59300,70016
43765,8472;35448,18208;35419,35047;41077,20273;45929,01249;39928,91888;31164,18718;29994,21194;30128,99609;33848,61987;41844,91403;46381,66687
34133,21191;26034,55863;29672,80272;29046,57111;28559,6108;24340,71273;22707,19824;25993,79029;31378,57254;39727,28108;45423,83885;46958,32442
33279,26455;26806,94838;26113,16142;28131,62387;31753,32606;30298,34432;27787,5624;28012,53068;33711,8288;40967,90662;45743,67075;47059,81567
35740,05926;27209,14482;25662,2026;29305,30928;31247,31785;29792,70534;26501,18725;26867,27815;32535,55263;37967,54986;46187,4857;50219,21199
41880,67611;39811,9749;35532,35009;39095,61025;38259,86741;34046,2197;28342,34627;27855,91725;34013,42307;42242,25331;45719,0678;47281,28083
34188,16806;25804,55202;27891,22845;30963,75316;37214,775;33640,9359;30204,49074;31050,92376;34992,5413;39268,17289;45930,80242;49926,01124
42724,83341;39229,22704;34460,64389;37087,77297;38453,28897;35251,18411;28355,45358;29009,10935;32429,86463;36360,15643;47086,02829;52506,47918
37223,95405;30217,00849;29100,27697;31068,68472;33108,64198;33383,73922;34746,83479;33839,08376;37516,01923;43160,34579;48885,39513;56640,9848
49314,48169;42266,29719;36445,46071;37438,28196;36253,70557;33671,51539;28382,9698;26544,20771;32721,84015;36314,49189;39554,58693;41585,79315
38112,12623;29216,18916;26579,21466;28888,71104;31110,15616;34026,50014;33766,20834;30057,5345;34674,85476;42225,16085;48797,06463;49737,63148
40797,30291;32425,68486;27745,65069;36177,46516;40259,54015;38988,03911;35556,9642;34204,35974;39820,83582;46714,29425;53311,33607;53941,28736
39405,96948;32774,37345;26781,26371;31111,18381;31572,45085;30242,74158;24982,83786;26228,41862;33784,92791;39639,71832;44858,64825;50032,92724
43422,37834;35171,70446;29980,47084;27788,23574;27610,825;25569,00669;22950,16524;24771,57767;30954,2554;39688,19624;47756,53311;57061,01082
55271,55982;42131,69814;32581,20853;34298,31407;35430,15795;31493,65801;25618,92047;29752,74144;31779,88899;38162,04159;45914,89322;51122,1197
55017,49448;44102,06989;39289,26513;45488,80433;52973,15514;46078,94736;38050,21304;32712,32047;39707,4527;47561,18409;58348,37636;67119,54975
75564,11855;51562,02205;40192,86131;45191,62842;45476,26828;41835,66358;39237,09257;36700,68694;37633,15666;41841,44858;49894,87468;58602,56904
67505,52945;42348,19849;33169,1376;36217,63487;36500,6191;29967,45671;25706,68379;26552,16316;32138,99494;36642,68421;45040,84469;49815,52258
50233,04755;39269,98854;34865,00092;35147,5334;40817,54618;34950,85586;27086,51933;27847,80901;32418,57379;39480,29363;49009,84774;58331,68104
56789,61981;42188,18682;35086,77994;35103,30105;39245,01184;33871,91148;26223,57726;27495,23148;34735,03099;41991,54586;49523,6284;58635,79197
52781,21515;35107,30287;29316,7455;30732,80005;34251,09661;31870,38866;26749,89576;29937,42035;34272,74248;45353,56029;56916,7099;65349,14031
48661,24375;41237,77994;36256,86044;38413,17346;37179,56408;31572,39626;26309,03697;24755,39759;31060,3496;39044,83667;50321,78888;62799,84745
52699,9801;38896,4444;37312,5604;40961,66627;48756,52825;47482,01899;36230,54483;33137,80422;37894,12217;42767,52182;53834,74101;61232,65697
56015,9687;44588,11279;38990,04193;39874,46447;41203,27528;39866,64512;33589,89835;30236,8144;34014,41551;40704,34089;49903,98941;61687,92295
64992,27608;41881,73122;33760,41496;35356,05445;34181,02127;32357,05462;28456,72657;29850,97235;32309,30009;36556,71755;44104,98294;52027,36716
49339,03304;33192,9718;29959,39052;29211,9689;34178,88726;33232,94759;27184,18175;28588,81858;38316,01574;41671,28084;43538,22423;46900,17538
35938,18427;26124,42201;27921,21254;28432,42553;30583,52299;28531,71195;26850,07586;26734,55572;32112,01712;40589,5111;52537,39055;55155,56974
37582,30816;29398,89517;28875,37271;29182,2452;30607,69545;31991,30555;29967,85541;29496,85176;34581,93009;43871,09808;52921,86266;57042,90367
43944,68468;33720,44686;29103,64417;29727,8352;33918,76098;36301,16085;32025,84897;33988,30537;39949,4853;48453,53138;55940,64403;57244,41535
44220,47412;34596,67927;33565,60238;37536,85052;37961,34616;35100,20452;30124,61244;30945,20735;37335,71432;46580,46096;54713,81728;60394,35208
54004,92692;36300,48419;32296,44166;33586,55133;37871,86296;36773,68465;32621,73417;32449,24365;37161,42419;49049,71911;56487,79461;60814,25557
54250,36631;42631,33894;35096,3036;33625,1769;34639,16711;35690,86272;32239,08553;31351,40842;35877,39506;41084,03094;49728,36197;55832,03656
59221,92793;47056,77986;39107,1916;40192,82964;43270,97439;39766,2234;32372,70885;31571,58295;36844,92217;46568,79584;57282,80026;70479,65832
85183,43353;61238,0576;49459,48808;48397,19595;43479,45894;38250,64453;34493,28262;33020,52282;32936,08818;37756,09672;47611,60954;55816,17573
59236,23973;40500,75539;39279,43319;41062,16359;41197,14633;32696,83058;30476,84459;29230,1969;35628,38125;41786,51664;48206,2936;48058,24351
51304,43622;44402,37812;36353,0302;38570,69749;36955,42618;35760,22811;36581,39935;34085,83044;39673,03269;51405,63242;65641,16033;69648,56456
68169,4858;45828,97687;38715,48323;41684,36233;39433,32836;35266,80459;29990,49635;30471,20119;35370,08266;44100,03247;53394,62897;57016,13656
55820,45914;42695,55162;37788,97731;39787,62679;43440,66539;39061,95538;31372,20951;33810,01507;39290,9471;41184,41614;49057,61425;50000,84948
50190,09999;44276,34271;41065,30362;42305,3509;40764,79321;39030,58396;36945,11641;34618,07034;39881,02458;43041,34232;54416,98019;63009,91831
61886,39555;41761,28226;37838,42732;38069,45014;40982,63157;40554,08674;32448,34276;31305,52895;35517,77194;39980,31554;53571,84416;60568,16471
59738,49416;49022,34237;41333,12241;40351,91738;46090,88081;43813,80548;35958,4492;33480,98531;40501,38545;46982,97949;55060,98602;53528,36223
47938,13474;36595,30773;33564,84998;38292,41665;47572,80208;46721,26003;39386,17888;35214,12783;40220,4642;49806,65323;61726,04808;63862,27172
59245,8303;42484,51582;36105,72654;37968,74414;40721,12193;36930,99067;31852,81692;29934,16509;35021,11056;44586,85007;57015,08782;60100,05802
49103,17154;34688,94091;32248,41425;34637,70536;37080,9708;34662,28094;29444,07831;25631,75645;32177,35429;36985,42127;49011,70586;56086,98823
48692,82203;39078,85737;34522,09749;34509,38518;35669,00105;33786,13164;28218,70496;26846,8571;35790,10219;43681,36761;52754,78458;57250,74439
50707,95854;38763,51847;32250,0856;35729,94914;38651,55853;35729,71365;30982,0528;29102,75799;31253,96315;36662,55255;45457,24953;51985,79512
49130,84554;35729,82361;29372,2699;38254,87238;40031,84967;35557,39715;29704,79513;26120,32274;30484,68577;31984,83436;40626,31419;44454,07566
42628,57919;36228,45661;30866,63449;35660,90243;39499,03792;34167,01084;29478,80501;27150,29959;31521,43335;34389,32511;46361,94074;55794,51025
50058,09817;36301,75319;30772,17245;34237,26614;41725,92373;39364,80048;33655,48956;32436,42718;36059,84755;40026,89662;50952,14708;60825,42802
55842,63862;39052,1736;30492,20357;29400,3903;30244,35538;28998,76099;25779,89596;26491,13948;33046,19133;42303,98685;57763,33751;64369,07936
60029,2354;56360,04355;48289,93465;47311,66898;46460,89756;37288,44718;27043,20537;27987,48966;35496,07227;42904,29;57610,56733;64638,55879
53595,83176;40971,57582;35052,41538;37877,22655;39359,92887;33863,1648;28325,43071;33317,84628;36933,94118;45718,43915;56511,85;73639,54903
72775,74116;59217,85383;44644,0764;46023,88594;43228,35842;36788,31388;30033,97268;30133,64957;35176,59445;41834,54305;50866,5632;62058,39124
